,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,Power
31,0.0,-0.49727504981454435,-0.4049996101177581,2.191307196268083,-1.7205511888716152,-0.2987118785739513,0.0,-1.6359536219902886
32,0.0,-0.49727504981454435,-0.4049996101177581,-0.7526502458142684,0.8576933800054708,-0.2671444448917835,0.0,0.8635133510880298
33,0.0,-0.5473300422464953,-0.4724027427660002,1.1582033973315322,-0.9289848738654921,-0.23557701120961574,0.0,-0.7256174047529551
34,1.0,-0.5973850346784176,-0.6072090080625226,0.3348274372768376,-0.6802068891492817,-0.20400957752744794,0.0,-0.7272918902012524
35,1.0,-0.5973850346784176,-0.5398058754142806,-0.496316220514222,0.8916176506485908,-0.15665842700419627,0.0,1.087090207490664
36,1.0,-0.5473300422464953,-0.5398058754142806,0.5057167874768685,-0.45404508486181805,-0.10930727648094458,0.0,-0.2948560231783892
37,0.0,-0.5973850346784176,-0.6072090080625226,-0.5972962910869676,-0.17134282950248844,-0.0619561259576929,0.0,-0.4726489221920437
38,2.0,-0.5473300422464953,-0.5398058754142806,-1.06335815526887,1.1290875451504279,-0.030388692275525108,0.0,1.0152746111916369
39,0.0,-0.5973850346784176,-0.6072090080625226,-1.2886213896234564,1.3326331690091449,0.04852989192989436,0.0,1.1209985378186915
40,0.0,-0.5973850346784176,-0.6072090080625226,-1.195409016787076,0.5297587637886485,0.08009732561206215,0.0,0.12509831744367536
41,0.0,-0.5973850346784176,-0.6072090080625226,-1.1488028303688855,1.1403956353648004,0.11166475929422993,0.0,0.9689067871660785
42,1.0,-0.5973850346784176,-0.6072090080625226,-1.1488028303688855,0.9481581017204567,0.14323219297639772,0.0,0.7127105135765419
43,2.0,-0.5973850346784176,-0.5398058754142806,-1.1177320394234254,0.8803095604342175,0.19058334349964942,0.0,0.6436600215375314
44,1.0,-0.5973850346784176,-0.6072090080625226,-0.3409622657869211,0.7672286582904856,0.26950192770506887,0.0,1.0157923797184127
45,0.0,-0.5973850346784176,-0.6072090080625226,-0.2089114042687154,0.9481581017204567,0.31685307822832054,0.0,1.3672029804766117
46,1.0,-0.6474400271103685,-0.674612140710803,2.54085359440451,-1.6866269182284954,0.34842051191048834,0.0,-1.4486315788136246
47,0.0,-0.5973850346784176,-0.6072090080625226,-0.7604179435506334,0.631531575718007,0.39577166243374,0.0,0.5457687209219206
48,2.0,-0.5973850346784176,-0.5398058754142806,-0.7060440593960782,1.4909464320103694,0.4273390961159078,0.0,1.7745435984782765
49,1.0,-0.5473300422464953,-0.5398058754142806,-0.8070241299688237,0.38275359100179746,0.5062576803213273,0.0,0.17295334893976125
51,0.0,-0.5473300422464953,-0.6072090080625226,-1.0322873643234098,1.6040273341541011,0.5851762645267468,0.0,1.6775115732900818
52,2.0,-0.5973850346784176,-0.674612140710803,-0.14676982237779507,0.3488293203586774,0.6167436982089145,0.0,0.536426854736681
53,0.0,-0.6474400271103685,-0.674612140710803,0.38143362369502787,-0.6349745282917892,0.695662282414334,0.0,-0.6353934848742867
54,0.0,-0.6474400271103685,-0.674612140710803,1.3601635384770232,-1.2003790390104485,0.7272297160965018,0.0,-1.0796168481450337
55,0.0,-0.5973850346784176,-0.6072090080625226,-0.030254356332319418,-0.0017214762868906742,0.7587971497786696,0.0,0.09244585120187222
56,0.0,-0.5973850346784176,-0.6072090080625226,-0.3021237771050959,0.190516057357453,0.7903645834608374,0.0,0.212127495348618
57,0.0,-0.5973850346784176,-0.6072090080625226,-0.022486658595954372,-0.04695383714438406,0.8219320171430051,0.0,0.030258546230554816
58,1.0,-0.5973850346784176,-0.674612140710803,1.127132606386072,-1.2682275802966878,0.853499450825173,0.0,-1.288883463775704
59,0.0,-0.5973850346784176,-0.6072090080625226,-1.0711258530052352,1.5474868830822353,0.9008506013484247,0.0,1.5713690253009525
60,0.0,-0.5973850346784176,-0.6072090080625226,-0.9546103869597595,1.3439412592235183,0.9324180350305924,0.0,1.3850384537713076
61,1.0,-0.5973850346784176,-0.674612140710803,0.591161462576884,-0.2844237316462203,0.9639854687127603,0.0,0.012687465375064037
62,0.0,-0.5973850346784176,-0.674612140710803,2.432105826095399,-2.0145615344453183,1.0113366192360118,0.0,-2.072740947908399
63,1.0,-0.5473300422464953,-0.674612140710803,2.3000549645771935,-1.6753188280141225,1.0429040529181797,0.0,-1.5167787300186852
64,0.0,-0.49727504981454435,-0.6072090080625226,0.055190318767696055,-0.2391913707887277,1.0902552034414315,0.0,-0.2105699168301975
65,0.0,-0.49727504981454435,-0.6072090080625226,-0.9468426892233944,0.4958344931455293,1.121822637123599,0.0,0.23907349144425025
66,1.0,-0.5473300422464953,-0.7420152733590833,1.2669511656406427,-1.3586923020116732,1.153390070805767,0.0,-1.3783582717432923
67,2.0,-0.5973850346784176,-0.7420152733590833,-0.3875684522051114,0.38275359100179746,1.2007412213290187,0.0,0.4352967467408117
68,0.0,-0.5973850346784176,-0.7420152733590833,0.08626110971315623,-0.9402929640798655,1.2796598055344381,0.0,-1.236522744461503
71,0.0,-0.5473300422464953,-0.6072090080625226,-0.496316220514222,0.5410668540030219,1.3901458234220254,0.0,0.5912221877618952
72,0.0,-0.5473300422464953,-0.6072090080625226,-1.1410351326325205,0.4166778616449167,1.421713257104193,0.0,0.009294429071934307
73,0.0,-0.49727504981454435,-0.6072090080625226,0.591161462576884,-0.6462826185061625,1.453280690786361,0.0,-0.5485295522438471
74,0.0,-0.5473300422464953,-0.674612140710803,0.6610707422041694,-0.9516010542942389,1.4848481244685288,0.0,-0.9900318766611116
75,0.0,-0.5973850346784176,-0.7420152733590833,-1.06335815526887,0.6767639365755004,1.5164155581506966,0.0,0.4076126550857336
76,0.0,-0.5973850346784176,-0.7420152733590833,-0.4264069408869366,0.8124610191479782,1.5479829918328643,0.0,1.0226115013795716
77,0.0,-0.5973850346784176,-0.7420152733590833,-0.47301312730512685,0.0661270649993478,1.579550425515032,1.0,-0.0669497405837762
78,0.0,-0.5973850346784176,-0.7420152733590833,-0.9157718982779343,1.219552266865413,-1.7034626774304178,0.0,1.244602003146977
79,0.0,-0.5973850346784176,-0.7420152733590833,-0.8847011073324741,-0.31834800228934035,-1.6718952437482502,0.0,-0.8332141111577118
80,2.0,-0.5973850346784176,-0.8094184060073254,-0.5506901046687773,1.0386228234354418,-1.6403278100660823,0.0,1.2565547446693648
81,0.0,-0.5473300422464953,-0.7420152733590833,-0.5118516159869521,0.7672286582904856,-1.5614092258606629,0.0,0.9006715051479506
82,0.0,-0.5473300422464953,-0.7420152733590833,-0.48854852277785693,0.009586613927481868,-1.529841792178495,0.0,-0.15608304165072423
83,0.0,-0.49727504981454435,-0.674612140710803,-0.36426535899601625,-0.06957001757312994,-1.4982743584963272,0.0,-0.19744944203465503
84,0.0,-0.5473300422464953,-0.7420152733590833,-0.7293471526051732,0.7785367485048589,-1.4667069248141595,0.0,0.7698192804447973
85,1.0,-0.49727504981454435,-0.674612140710803,2.237913382686273,-1.5735460160847636,-1.4351394911319917,0.0,-1.3607431254812656
86,2.0,-0.49727504981454435,-0.674612140710803,-0.6205993842960627,0.36013741057305076,-1.38778834060874,0.0,0.2579114527375986
87,0.0,-0.49727504981454435,-0.674612140710803,0.21831197123136195,-1.0081415053661045,-1.3088697564033205,0.0,-1.277900161197067
88,1.0,-0.49727504981454435,-0.674612140710803,-0.7526502458142684,0.5071425833599027,-1.2773023227211528,0.0,0.3789150590803696
89,1.0,-0.5473300422464953,-0.7420152733590833,-0.2244467997414455,-0.1374185588593692,-1.229951172197901,0.0,-0.2162213052182023
90,0.0,-0.5473300422464953,-0.7420152733590833,1.841760798131656,-1.6866269182284954,-1.1826000216746493,0.0,-1.7044312637443546
91,0.0,-0.5473300422464953,-0.7420152733590833,2.439873523831764,-1.7883997301578545,-1.1510325879924816,0.0,-1.667019733596863
92,1.0,-0.5473300422464953,-0.7420152733590833,1.6398006569861647,-1.539621745441644,-1.1194651543103138,0.0,-1.5310008399775807
93,0.0,-0.44722005738259346,-0.674612140710803,-0.5118516159869521,0.25836459864369227,-1.0721140037870622,0.0,0.1818545610596587
94,0.0,-0.49727504981454435,-0.7420152733590833,0.8241923946678353,-0.9968334151517314,-1.0405465701048944,0.0,-0.9867820529292182
95,1.0,-0.49727504981454435,-0.674612140710803,-1.2808536918870914,1.2987088983660255,-1.0089791364227265,0.0,1.0821328492555724
96,1.0,-0.49727504981454435,-0.674612140710803,0.4591106010586783,-0.6123583478630433,-0.9616279858994748,0.0,-0.5620245829949309
97,1.0,-0.5473300422464953,-0.7420152733590833,1.8184577049225608,-1.222995219439195,-0.9142768353762232,0.0,-0.9225346902024297
98,0.0,-0.5473300422464953,-0.8094184060073254,0.10179650518588632,-0.9063686934367454,-0.8669256848529715,0.0,-1.1788521436599357
99,0.0,-0.5973850346784176,-0.8094184060073254,0.055190318767696055,0.4166778616449167,-0.8353582511708038,0.0,0.7625484883666629
100,0.0,-0.5973850346784176,-0.7420152733590833,2.610762874031795,-1.777091639943481,-0.8037908174886359,0.0,-1.5862698761230365
102,0.0,-0.5973850346784176,-0.8094184060073254,0.30375664633137744,-0.01302956650126402,-0.7406559501243003,0.0,0.2681125943502537
103,1.0,-0.5973850346784176,-0.8094184060073254,-0.5817608956142375,-0.024337656715637365,-0.7090885164421326,0.0,-0.2576427873603016
104,0.0,-0.5973850346784176,-0.8768215386556059,-0.5118516159869521,0.3035969595011848,-0.6617373659188809,0.0,0.24574940053417352
105,0.0,-0.5973850346784176,-0.8768215386556059,0.583393764840519,-1.0872981368667165,-0.6301699322367131,0.0,-1.2359388778249243
106,0.0,-0.5973850346784176,-0.8768215386556059,-0.5506901046687773,0.8803095604342175,-0.5986024985545453,0.0,1.0336939511229104
107,1.0,-0.5973850346784176,-0.8094184060073254,-0.14676982237779507,0.688072026789873,-0.5670350648723775,0.0,1.0311712065988294
108,2.0,-0.5473300422464953,-0.8094184060073254,0.8164246969314702,-0.9063686934367454,-0.5196839143491259,0.0,-0.8474362211166072
109,0.0,-0.5473300422464953,-0.8768215386556059,0.43580750784958316,-0.748055430435521,-0.44076533014370634,0.0,-0.781503356589888
110,0.0,-0.5973850346784176,-0.9442246713038479,2.766116828759096,-2.0597938953028105,-0.4091978964615386,0.0,-2.0467533744048847
111,2.0,-0.6474400271103685,-0.9442246713038479,-0.13123442690506498,0.31490504971555816,-0.3776304627793708,0.0,0.4965366454716443
112,1.0,-0.5973850346784176,-0.8768215386556059,-0.13900212464143002,-0.1374185588593692,-0.2987118785739513,0.0,-0.16835525737048387
113,1.0,-0.5973850346784176,-0.9442246713038479,-0.23221449747781053,0.13397560628558705,-0.25136072805069964,0.0,0.17231440054501576
114,0.0,-0.5973850346784176,-0.9442246713038479,1.2747188633770077,-1.279535670511061,-0.20400957752744794,0.0,-1.245644283614071
115,0.0,-0.5973850346784176,-0.9442246713038479,-0.6594378729778879,0.5636830344317686,-0.17244214384528017,0.0,0.5174897462786322
116,0.0,-0.5473300422464953,-0.8768215386556059,0.3736659259586628,-0.748055430435521,-0.14087471016311237,0.0,-0.8115559638461773
117,0.0,-0.5973850346784176,-0.9442246713038479,0.6455353467314393,-0.8724444227936262,-0.10930727648094458,0.0,-0.873842415982196
118,1.0,-0.5973850346784176,-0.9442246713038479,1.4844467022588639,-1.426540843297912,-0.0777398427987768,0.0,-1.402660343446874
119,0.0,-0.6474400271103685,-1.0116278039521283,-0.37980075446874634,-0.0017214762868906742,-0.030388692275525108,0.0,-0.1093186289663587
120,0.0,-0.5473300422464953,-0.8768215386556059,-0.6439024775051578,0.45060213228803675,0.0011787414066426786,0.0,0.3696943727630994
121,0.0,-0.5473300422464953,-0.8768215386556059,0.32705973954047257,0.05481897478497525,0.03274617508881047,0.0,0.3845113657102067
122,0.0,-0.49727504981454435,-0.8094184060073254,-1.599329299078058,1.1290875451504279,0.06431360877097826,0.0,0.6298895819956102
123,0.0,-0.5473300422464953,-0.8768215386556059,0.23384736670409204,0.3035969595011848,0.09588104245314605,0.0,0.7047346749938602
124,0.0,-0.5473300422464953,-0.8768215386556059,1.6398006569861647,-1.279535670511061,0.12744847613531382,0.0,-1.0934203367418567
125,0.0,-0.5473300422464953,-0.9442246713038479,0.34259513501320266,-0.9629091445086114,0.15901590981748162,0.0,-1.153106929892359
126,0.0,-0.49727504981454435,-0.9442246713038479,-1.4517430420871222,2.2372803861589996,0.19058334349964942,0.0,2.170801766736604
127,0.0,-0.5473300422464953,-0.9442246713038479,-0.7992564322324587,0.6541477561467537,0.2221507771818172,0.0,0.5513980766066587
128,0.0,-0.49727504981454435,-0.9442246713038479,0.5523229738950588,-0.2391913707887277,0.253718210863985,0.0,0.06157803392470175
129,0.0,-0.5473300422464953,-1.0116278039521283,0.3348274372768376,-0.7254392500067751,0.2852856445461528,0.0,-0.79598985898799
130,0.0,-0.5973850346784176,-1.0790309366004087,-0.3331945680505561,0.043510884570601906,0.31685307822832054,0.0,-0.017508354452460833
131,0.0,-0.5973850346784176,-1.0790309366004087,1.7174776343498153,-1.471773204155405,0.34842051191048834,0.0,-1.3863341103259725
132,1.0,-0.6474400271103685,-1.0790309366004087,-0.5817608956142375,0.28098077907243896,0.37998794559265614,0.0,0.17097040564572458
133,1.0,-0.6474400271103685,-1.0790309366004087,-0.6672055707142529,1.0046985527923227,0.4273390961159078,0.0,1.126837204184466
134,0.0,-0.5973850346784176,-1.0790309366004087,-1.1410351326325205,1.3891736200810108,0.4746902466391595,0.0,1.3062935722947846
135,1.0,-0.5973850346784176,-1.0116278039521283,1.515517493204324,-1.3813084824404196,0.5062576803213273,0.0,-1.3148820536308514
136,2.0,-0.6474400271103685,-1.0116278039521283,-0.7448825480779033,0.5636830344317686,0.553608830844579,0.0,0.4621105466168418
137,0.0,-0.6474400271103685,-0.9442246713038479,-1.7003093696508036,1.6492596950115936,0.6325274150499984,0.0,1.2145383795390534
138,2.0,-0.5973850346784176,-0.9442246713038479,-0.5196193137233172,0.982082372363576,0.6640948487321663,0.0,1.1987299149449278
139,0.0,-0.5973850346784176,-0.9442246713038479,-1.9255726040053898,1.7058001460834595,0.7430134329375857,0.0,1.107712817748645
140,0.0,-0.5973850346784176,-0.9442246713038479,-0.03802205406868446,-0.5218936261480573,0.7745808666197534,0.0,-0.6777403405536033
141,0.0,-0.6474400271103685,-1.0116278039521283,0.21831197123136195,-0.6236664380774158,0.8061483003019213,0.0,-0.6995857658429068
142,1.0,-0.697495019542291,-1.0790309366004087,2.035953241540782,-1.4152327530835391,0.837715733984089,0.0,-1.1632860388017483
143,2.0,-0.697495019542291,-1.0790309366004087,-0.8458626186506489,1.106471364721681,0.8850668845073407,0.0,1.1406627254845552
144,1.0,-0.697495019542291,-1.0790309366004087,-0.9701457824324896,0.190516057357453,0.9639854687127603,0.0,-0.18957275061667606
145,0.0,-0.7475500119742419,-1.0790309366004087,-0.022486658595954372,-0.8045958815073869,1.0113366192360118,0.0,-1.0864800352127277
146,2.0,-0.7475500119742419,-1.0790309366004087,0.7465154173041849,-0.5218936261480573,1.0429040529181797,0.0,-0.27607314364320856
147,0.0,-0.7976050044061929,-1.0790309366004087,-0.006951263123224288,-0.06957001757312994,1.121822637123599,0.0,0.005758180197569077
148,1.0,-0.8476599968381152,-1.1464340692486508,-1.06335815526887,0.8237691093623515,1.153390070805767,0.0,0.6051027908201518
149,0.0,-0.7976050044061929,-1.1464340692486508,-0.3331945680505561,-0.09218619800187663,1.2007412213290187,0.0,-0.21223338592686222
150,0.0,-0.7976050044061929,-1.1464340692486508,-0.7293471526051732,0.22444032800057304,1.2323086550111864,0.0,0.0022219313232038477
151,1.0,-0.7976050044061929,-1.213837201896931,-0.4108715454142065,-0.35227227293245955,1.2638760886933542,0.0,-0.6268778450615623
152,1.0,-0.7976050044061929,-1.213837201896931,0.5290198806859636,0.03220279435622856,1.311227239216606,0.0,0.4676187224336095
153,0.0,-0.7976050044061929,-1.213837201896931,2.595227478559065,-1.5509298356560173,1.3585783897398576,0.0,-1.1841730414989344
154,0.0,-0.7976050044061929,-1.213837201896931,0.09402880744952127,-0.510585535933684,1.3901458234220254,0.0,-0.593300005282541
156,1.0,-0.7976050044061929,-1.281240334545173,-0.16230521785052515,0.5976073050748878,1.5006318413096127,0.0,0.8891043359327367
157,2.0,-0.7976050044061929,-1.213837201896931,-0.29435607936873087,0.31490504971555816,1.5479829918328643,0.0,0.3959022732992834
158,1.0,-0.7976050044061929,-1.213837201896931,-0.13123442690506498,-0.08087810778750329,1.6269015760382837,0.0,-0.0814362429818766
159,0.0,-0.7976050044061929,-1.213837201896931,-0.34872996352328617,0.7106882072186197,1.6742527265615355,0.0,0.9295343464278176
160,0.0,-0.7976050044061929,-1.213837201896931,-1.8168248356962793,2.2598965665877464,1.7058201602437033,1.0,1.885797733625368
161,0.0,-0.8476599968381152,-1.281240334545173,-0.8070241299688237,1.310016988580398,1.737387593925871,1.0,1.4484706064772126
162,0.0,-0.8476599968381152,-1.281240334545173,0.5445552761586937,-0.5897421674342966,-1.7034626774304178,0.0,-0.4843042222203262
163,1.0,-0.7976050044061929,-1.213837201896931,-0.3720330567323813,0.3488293203586774,-1.6718952437482502,0.0,0.39649715628749377
164,1.0,-0.7475500119742419,-1.1464340692486508,-0.5895285933506025,0.3262131399299315,-1.6245440932249984,0.0,0.22966552714920943
165,0.0,-0.7475500119742419,-1.0790309366004087,1.686406843404355,-1.6640107377997493,-1.5771929427017468,0.0,-1.7230929634115666
166,2.0,-0.7976050044061929,-1.213837201896931,0.7465154173041849,-0.9176767836511188,-1.545625509019579,0.0,-0.8976157028073685
167,2.0,-0.7976050044061929,-1.1464340692486508,-0.4497100340960317,0.24705650842931892,-1.4667069248141595,0.0,0.20368896999732877
169,0.0,-0.7976050044061929,-1.1464340692486508,-1.5371877171871378,2.078967123157775,-1.3562209069265723,0.0,1.8942142262733896
170,1.0,-0.7976050044061929,-1.213837201896931,0.7309800218314548,-0.6462826185061625,-1.3246534732444044,0.0,-0.4791265369525638
171,0.0,-0.8977149892700662,-1.281240334545173,-0.41863924315057155,1.1403956353648004,-1.2773023227211528,0.0,1.494959610370739
173,1.0,-0.8977149892700662,-1.3486434671934535,0.583393764840519,-0.7932877912930136,-1.1983837385157332,0.0,-0.7802364761520313
174,0.0,-0.8977149892700662,-1.281240334545173,-1.6304000900235183,1.9885024014427892,-1.1510325879924816,0.0,1.70098741862115
175,0.0,-0.8977149892700662,-1.281240334545173,-1.040055062059775,0.31490504971555816,-1.1194651543103138,0.0,-0.06414057091722344
176,0.0,-0.8977149892700662,-1.281240334545173,0.7931216037223752,-0.6802068891492817,-1.087897720628146,0.0,-0.5017541232078483
178,0.0,-0.8977149892700662,-1.213837201896931,-0.6205993842960627,1.072547094078562,-1.0247628532638104,0.0,1.2545387523204272
179,0.0,-0.8977149892700662,-1.1464340692486508,-1.6459354854962482,1.0273147332210686,-0.9931954195816427,0.0,0.46708993755519945
180,0.0,-0.8977149892700662,-1.1464340692486508,-0.317659172577826,1.0386228234354418,-0.9616279858994748,0.0,1.4214695286234142
181,2.0,-0.8977149892700662,-1.1464340692486508,2.393267337413574,-1.8675563616584665,-0.9300605522173071,0.0,-1.8241349405943688
182,1.0,-0.9477699817019886,-1.213837201896931,-1.3507629715143767,0.8350771995767249,-0.8511419680118876,0.0,0.42423632970074115
183,0.0,-0.9477699817019886,-1.213837201896931,-0.23998219521417558,-0.0017214762868906742,-0.8037908174886359,0.0,-0.02861283689906569
184,0.0,-0.8977149892700662,-1.213837201896931,1.1737387928042622,-1.1438385879385826,-0.7722233838064682,0.0,-1.0673776814801743
185,0.0,-0.8977149892700662,-1.213837201896931,-0.5429224069324122,-0.2844237316462203,-0.7406559501243003,0.0,-0.6017164979305635
186,0.0,-0.9477699817019886,-1.1464340692486508,-1.6692385787053434,1.7284163265122063,-0.7090885164421326,0.0,1.3392324636790602
187,0.0,-0.8977149892700662,-1.0790309366004087,-1.06335815526887,0.2696726888580656,-0.6775210827599648,0.0,-0.13928310540957944
188,0.0,-0.8476599968381152,-1.0116278039521283,0.6999092308859947,-0.8045958815073869,-0.645953649077797,0.0,-0.7422410793679618
189,1.0,-0.8476599968381152,-1.0790309366004087,0.17947348254953674,0.3035969595011848,-0.6143862153956292,0.0,0.6712669987311743
190,0.0,-0.8977149892700662,-1.0790309366004087,-0.3021237771050959,1.0386228234354418,-0.5670350648723775,0.0,1.4324638475536846
191,0.0,-0.8977149892700662,-1.0790309366004087,1.1659710950678972,-0.6915149793636551,-0.5354676311902097,0.0,-0.336619012221128
192,2.0,-0.8977149892700662,-1.0790309366004087,-0.9157718982779343,1.2534765375085322,-0.5039001975080419,0.0,1.2908045818980307
193,2.0,-0.8977149892700662,-1.0790309366004087,1.2591834679042777,-0.6915149793636551,-0.42498161330262246,0.0,-0.2908791202386825
195,0.0,-0.8476599968381152,-1.0116278039521283,-0.48854852277785693,0.24705650842931892,-0.2987118785739513,0.0,0.18005889574339182
196,2.0,-0.8476599968381152,-0.9442246713038479,-0.6516701752415228,0.9933904625779493,-0.2671444448917835,0.0,1.1219900094657098
197,1.0,-0.7976050044061929,-0.9442246713038479,0.08626110971315623,0.020894704141855215,-0.18822586068636404,0.0,0.19334461581343734
198,0.0,-0.7976050044061929,-0.8768215386556059,0.5600906716314238,-0.6462826185061625,-0.14087471016311237,0.0,-0.5639524445307991
199,0.0,-0.7976050044061929,-0.9442246713038479,-0.6439024775051578,0.721996297432993,-0.10930727648094458,0.0,0.7485687381437051
200,0.0,-0.7976050044061929,-0.9442246713038479,0.7232123240950897,-0.6462826185061625,-0.0777398427987768,0.0,-0.4829822600243018
201,0.0,-0.8476599968381152,-1.0116278039521283,0.4591106010586783,0.05481897478497525,-0.046172409116609005,0.0,0.4616698925515003
202,1.0,-0.7976050044061929,-1.0116278039521283,0.9329401629769459,-0.56712598700555,-0.014604975434441215,0.0,-0.25271847818011006
203,0.0,-0.7976050044061929,-1.0116278039521283,-0.20114370653235036,-0.31834800228934035,0.03274617508881047,0.0,-0.465796751475984
204,0.0,-0.7976050044061929,-1.0116278039521283,1.7485484252952754,-0.8950606032223729,0.06431360877097826,0.0,-0.3959751148226267
205,1.0,-0.7475500119742419,-0.9442246713038479,-1.3352275760416465,1.3891736200810108,0.09588104245314605,0.0,1.1603269131504188
206,0.0,-0.7475500119742419,-0.8768215386556059,0.7232123240950897,-0.6123583478630433,0.14323219297639772,0.0,-0.4298063306892188
207,1.0,-0.7976050044061929,-0.8768215386556059,-0.7371148503415383,2.2598965665877464,0.17479962665856552,1.0,2.8152803700017874
208,0.0,-0.7976050044061929,-0.9442246713038479,0.583393764840519,-0.45404508486181805,0.2221507771818172,0.0,-0.2544260126833083
209,0.0,-0.7976050044061929,-0.9442246713038479,-0.3021237771050959,0.3714455007874241,0.253718210863985,0.0,0.47246591715236586
210,0.0,-0.7976050044061929,-0.8768215386556059,0.055190318767696055,-0.5218936261480573,0.2852856445461528,0.0,-0.6300175052771203
211,0.0,-0.7475500119742419,-0.8768215386556059,0.4591106010586783,-0.7706716108642677,0.31685307822832054,0.0,-0.8049351365144218
212,2.0,-0.7976050044061929,-0.8768215386556059,-1.3352275760416465,1.3778655298666374,0.34842051191048834,0.0,1.145520936554944
213,0.0,-0.7976050044061929,-0.8768215386556059,-1.0089842711143149,0.4732183127167826,0.4273390961159078,0.0,0.16878916802228391
214,1.0,-0.8476599968381152,-0.9442246713038479,0.5678583693677889,-0.4088127240043255,0.4589065297980756,0.0,-0.19249208379956337
215,0.0,-0.8476599968381152,-0.9442246713038479,0.24938276217682212,-0.04695383714438406,0.5062576803213273,0.0,0.18564418602159477
216,0.0,-0.8476599968381152,-0.9442246713038479,-0.13123442690506498,-0.27311564143184774,0.5378251140034951,0.0,-0.36216593165930133
217,0.0,-0.8476599968381152,-1.0116278039521283,1.150435699595167,-1.0307576857948506,0.5693925476856628,0.0,-0.8941786010977052
218,0.0,-0.8476599968381152,-0.9442246713038479,-0.5351547091960472,-0.29573182186059366,0.6009599813678307,0.0,-0.6134489124202804
